timestamp,R,G,B,segment
2025-02-05-17-07-48-442,240,228,217,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-461,248,235,212,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-476,254,242,207,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-494,246,249,203,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-511,238,254,198,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-528,230,247,194,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-546,222,239,189,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-563,214,232,185,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-580,206,225,180,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-598,198,217,175,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-616,190,210,171,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-634,182,203,166,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-651,174,196,162,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-668,166,188,157,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-685,158,181,153,Advanced: R(f=0.90,p=0.89) | G(f=0.82,p=0.02) | B(f=0.52,p=0.68)
2025-02-05-17-07-48-704,0,0,0,Pause
2025-02-05-17-07-48-722,0,0,0,Pause
2025-02-05-17-07-48-740,0,0,0,Pause
2025-02-05-17-07-48-756,0,0,0,Pause
2025-02-05-17-07-48-774,0,0,0,Pause
2025-02-05-17-07-48-792,0,0,0,Pause
2025-02-05-17-07-48-809,0,0,0,Pause
2025-02-05-17-07-48-828,0,0,0,Pause
2025-02-05-17-07-48-844,0,0,0,Pause
2025-02-05-17-07-48-862,0,0,0,Pause
2025-02-05-17-07-48-879,0,0,0,Pause
2025-02-05-17-07-48-897,0,0,0,Pause
2025-02-05-17-07-48-914,116,0,93,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-48-930,107,7,88,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-48-949,98,14,83,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-48-966,90,20,78,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-48-983,82,26,73,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-000,73,33,68,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-018,65,39,63,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-035,56,46,58,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-052,48,52,54,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-069,39,59,49,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-087,31,65,44,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-104,22,72,39,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-121,14,78,34,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-138,5,85,29,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-157,3,92,24,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-174,12,98,19,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-191,21,105,14,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-209,29,111,9,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-226,37,118,4,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-244,46,124,1,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-262,54,131,6,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-279,63,137,11,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-296,72,144,16,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-314,80,151,21,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-331,89,157,26,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-348,97,164,31,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-365,106,170,36,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-383,114,177,41,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-401,123,183,45,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-419,131,190,50,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-435,140,196,55,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-453,148,203,60,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-470,157,209,65,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-488,165,216,70,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-505,174,222,75,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-523,183,229,80,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-540,191,236,85,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-558,200,242,90,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-575,208,249,95,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-592,217,255,100,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-611,225,248,105,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-627,234,241,110,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-645,242,235,115,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-663,251,229,120,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-679,251,222,125,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-698,243,216,130,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-714,234,209,134,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-731,226,203,139,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-749,217,196,144,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-765,209,190,149,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-783,200,183,154,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-800,192,177,159,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-817,183,170,164,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-835,175,164,169,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-853,166,157,174,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-870,157,150,179,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-887,149,144,184,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-906,140,137,189,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-922,132,131,194,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-939,123,124,199,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-958,115,118,204,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-975,106,111,209,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-49-993,98,105,214,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-010,89,98,219,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-027,81,91,224,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-045,72,85,228,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-063,63,78,233,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-080,55,72,238,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-097,47,65,243,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-114,38,59,248,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-132,30,52,253,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-148,21,46,252,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-166,13,40,247,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-183,4,33,242,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-201,4,26,237,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-217,13,20,232,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-236,21,13,227,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-254,30,7,222,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-270,38,0,217,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-288,47,6,212,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-305,55,13,208,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-323,64,20,203,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-340,73,26,198,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-358,81,33,193,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-375,89,39,188,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-393,98,46,183,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-410,107,52,178,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-428,115,59,173,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-446,124,66,168,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-463,133,72,163,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-480,141,79,158,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-499,150,86,153,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-516,159,92,148,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-534,167,99,143,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-551,176,105,138,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-569,185,112,133,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-587,193,119,128,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-605,202,125,123,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-622,210,132,118,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-639,219,138,113,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-657,227,145,108,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-674,236,151,103,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-692,244,158,98,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-709,253,165,93,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-728,248,171,88,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-744,240,178,83,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-762,231,184,78,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-780,222,191,73,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-798,214,198,68,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-815,206,204,63,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-832,197,211,58,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-850,188,217,53,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-868,180,224,48,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-885,171,231,43,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-902,163,237,38,Advanced: R(f=0.96,p=0.77) | G(f=0.74,p=0.00) | B(f=0.56,p=0.82)
2025-02-05-17-07-50-922,0,0,0,Pause
2025-02-05-17-07-50-938,0,0,0,Pause
2025-02-05-17-07-50-956,0,0,0,Pause
2025-02-05-17-07-50-973,0,0,0,Pause
2025-02-05-17-07-50-991,0,0,0,Pause
2025-02-05-17-07-51-007,0,0,0,Pause
2025-02-05-17-07-51-024,0,0,0,Pause
2025-02-05-17-07-51-043,0,0,0,Pause
2025-02-05-17-07-51-060,0,0,0,Pause
2025-02-05-17-07-51-078,0,0,0,Pause
2025-02-05-17-07-51-095,0,0,0,Pause
2025-02-05-17-07-51-113,0,0,0,Pause
2025-02-05-17-07-51-130,192,19,38,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-148,183,25,32,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-166,175,30,27,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-182,166,36,21,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-200,157,42,16,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-217,148,48,10,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-235,139,54,5,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-253,130,60,1,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-270,121,66,6,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-288,113,72,12,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-306,104,77,18,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-323,95,83,23,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-341,86,89,29,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-358,77,95,34,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-375,68,101,40,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-393,60,107,45,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-410,51,112,51,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-428,42,118,56,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-445,33,124,62,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-463,24,130,67,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-480,15,136,73,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-498,7,142,78,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-514,2,147,84,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-532,11,153,89,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-550,20,159,95,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-566,28,165,100,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-585,38,171,106,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-601,46,176,111,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-619,55,182,116,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-636,64,188,122,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-654,73,194,128,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-671,81,200,133,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-689,90,205,138,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-705,99,211,144,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-723,108,217,149,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-740,116,223,155,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-757,125,229,160,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-775,134,234,166,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-792,143,240,171,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-810,151,246,177,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-828,160,252,182,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-845,169,252,188,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-863,178,246,194,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-880,187,240,199,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-897,196,235,204,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-915,205,229,210,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-932,214,223,215,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-950,223,217,221,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-967,232,211,227,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-51-985,240,205,232,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-003,249,199,238,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-020,252,194,243,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-038,243,188,249,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-055,234,182,254,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-072,226,176,250,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-089,217,170,245,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-107,208,164,239,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
2025-02-05-17-07-52-126,199,158,234,Advanced: R(f=0.99,p=0.62) | G(f=0.66,p=0.04) | B(f=0.62,p=0.93)
