2025-03-26 18:24:09,261 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:09,281 	 INFO 	 ||Codeword: 10100000101
2025-03-26 18:24:09,281 	 INFO 	 ||Character: E
2025-03-26 18:24:09,285 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:09,285 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:09,305 	 INFO 	 ||Codeword: 10100000101
2025-03-26 18:24:09,306 	 INFO 	 ||Character: E
2025-03-26 18:24:09,318 	 INFO 	 ||Reading signal 5, between rows (454, 521)
2025-03-26 18:24:09,318 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:09,338 	 INFO 	 ||Codeword: 00100000110
2025-03-26 18:24:09,339 	 INFO 	 ||Character: F
2025-03-26 18:24:09,350 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:09,351 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:09,372 	 INFO 	 ||Codeword: 01110010101
2025-03-26 18:24:09,372 	 INFO 	 ||Character: M
2025-03-26 18:24:09,376 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:09,376 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:09,395 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:09,395 	 INFO 	 ||Character: S
2025-03-26 18:24:09,411 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:09,411 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:09,438 	 INFO 	 ||Codeword: 11100001111
2025-03-26 18:24:09,439 	 INFO 	 ||Character: G
2025-03-26 18:24:09,441 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:09,442 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:09,471 	 INFO 	 ||Codeword: 11110010110
2025-03-26 18:24:09,472 	 INFO 	 ||Character: N
2025-03-26 18:24:09,475 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:09,475 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:09,498 	 INFO 	 ||Codeword: 10110100000
2025-03-26 18:24:09,499 	 INFO 	 ||Character: P
2025-03-26 18:24:09,502 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:09,503 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:09,524 	 INFO 	 ||Codeword: 00001011010
2025-03-26 18:24:09,524 	 INFO 	 ||Character: *
2025-03-26 18:24:09,528 	 INFO 	 Key 11, Colour B, Column 32
2025-03-26 18:24:09,604 	 INFO 	 |Reading key 11, column 32
2025-03-26 18:24:09,604 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:09,604 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:09,625 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:09,625 	 INFO 	 ||Character: S
2025-03-26 18:24:09,628 	 INFO 	 ||Reading signal 2, between rows (236, 303)
